"","Airport.Name","Flight.Status","Count"
"4907","Entebbe International Airport","Delayed",3
"4908","Enua Airport","Delayed",3
"4909","Ernabella Airport","Delayed",3
"4910","Erzincan Airport","Delayed",3
"4911","Es Senia Airport","Delayed",3
"4912","Eskilstuna Airport","Delayed",3
"4913","Eskişehir Air Base","Delayed",3
"4914","Esperance Airport","Delayed",3
"4915","Essen Mulheim Airport","Delayed",3
"4916","Estherville Municipal Airport","Delayed",3
"4917","Eucla Airport","Delayed",3
"4918","Eurico de Aguiar Salles Airport","Delayed",3
"4919","Evanston-Uinta County Airport-Burns Field","Delayed",3
"4920","F. D. Roosevelt Airport","Delayed",3
"4921","Faaite Airport","Delayed",3
"4922","Fabio Alberto Leon Bentley Airport","Delayed",3
"4923","Fagurhólsmýri Airport","Delayed",3
"4924","Fairbury Municipal Airport","Delayed",3
"4925","Fallon Municipal Airport","Delayed",3
"4926","False Pass Airport","Delayed",3
"4927","Farah Airport","Delayed",3
"4928","Faranah Airport","Delayed",3
"4929","Fasa Airport","Delayed",3
"4930","Fatmawati Soekarno Airport","Delayed",3
"4931","Fazenda Cataco Airport","Delayed",3
"4932","Fazenda Constância Airport","Delayed",3
"4933","Fazenda Palmital Airport","Delayed",3
"4934","Fazenda Santa Maria Airport","Delayed",3
"4935","Fderik Airport","Delayed",3
"4936","Federico Fellini International Airport","Delayed",3
"4937","Feijó Airport","Delayed",3
"4938","Fergus Falls Municipal Airport - Einar Mickelson Field","Delayed",3
"4939","Fernando de Noronha Airport","Delayed",3
"4940","Fishermans Airfield","Delayed",3
"4941","Flagstaff Pulliam Airport","Delayed",3
"4942","Flin Flon Airport","Delayed",3
"4943","Flying Cloud Airport","Delayed",3
"4944","Fond-Du-Lac Airport","Delayed",3
"4945","Fort Albany Airport","Delayed",3
"4946","Fort Chipewyan Airport","Delayed",3
"4947","Fort Liard Airport","Delayed",3
"4948","Fort Worth Meacham International Airport","Delayed",3
"4949","Foshan Shadi Airport","Delayed",3
"4950","Fougamou Airport","Delayed",3
"4951","Foumban Nkounja Airport","Delayed",3
"4952","Francistown Airport","Delayed",3
"4953","Franco Bianco Airport","Delayed",3
"4954","Frank Miloye Milenkowichi–Marília State Airport","Delayed",3
"4955","Franklin County Airport","Delayed",3
"4956","Frans Kaisiepo Airport","Delayed",3
"4957","Frans Sales Lega Airport","Delayed",3
"4958","Freeman Municipal Airport","Delayed",3
"4959","French Lick Municipal Airport","Delayed",3
"4960","Frieda River Airport","Delayed",3
"4961","Front Royal Warren County Airport","Delayed",3
"4962","Fundación Airport","Delayed",3
"4963","Furnace Creek Airport","Delayed",3
"4964","Futaleufú Airport","Delayed",3
"4965","Futuna Airport","Delayed",3
"4966","Fuyun Koktokay Airport","Delayed",3
"4967","Gag Island Airport","Delayed",3
"4968","Gage Airport","Delayed",3
"4969","Galcaio Airport","Delayed",3
"4970","Gamal Abdel Nasser Airport","Delayed",3
"4971","Gamarmalamo Airport","Delayed",3
"4972","Gambell Airport","Delayed",3
"4973","Gambella Airport","Delayed",3
"4974","Gamboola Airport","Delayed",3
"4975","Gander International Airport","Delayed",3
"4976","Garanhuns Airport","Delayed",3
"4977","Garasa Airport","Delayed",3
"4978","Garbaharey Airport","Delayed",3
"4979","Garden City Regional Airport","Delayed",3
"4980","Garissa Airport","Delayed",3
"4981","Garowe Airport","Delayed",3
"4982","Gatlinburg-Pigeon Forge Airport","Delayed",3
"4983","Gatokae Airport","Delayed",3
"4984","Gautam Buddha Airport","Delayed",3
"4985","Gbangbatok Airport","Delayed",3
"4986","Geelong Airport","Delayed",3
"4987","Gelephu Airport","Delayed",3
"4988","General Guadalupe Victoria International Airport","Delayed",3
"4989","General Ignacio P. Garcia International Airport","Delayed",3
"4990","General José Antonio Anzoategui International Airport","Delayed",3
"4991","General Pico Airport","Delayed",3
"4992","General Rivadeneira Airport","Delayed",3
"4993","General Santos International Airport","Delayed",3
"4994","General Servando Canales International Airport","Delayed",3
"4995","General Urquiza Airport","Delayed",3
"4996","General WM J Fox Airfield","Delayed",3
"4997","George Best Belfast City Airport","Delayed",3
"4998","George R Carr Memorial Air Field","Delayed",3
"4999","German Olano Airport","Delayed",3
"5000","Geva Airport","Delayed",3
"5001","Ghat Airport","Delayed",3
"5002","Gilgal Airport","Delayed",3
"5003","Gillam Airport","Delayed",3
"5004","Gimli Industrial Park Airport","Delayed",3
"5005","Girua Airport","Delayed",3
"5006","Giyani Airport","Delayed",3
"5007","Gloucestershire Airport","Delayed",3
"5008","Gobernador Horacio Guzman International Airport","Delayed",3
"5009","Gods River Airport","Delayed",3
"5010","Gold Coast Airport","Delayed",3
"5011","Gonzalo Mejía Airport","Delayed",3
"5012","Goondiwindi Airport","Delayed",3
"5013","Goose Bay Airport","Delayed",3
"5014","Gora Airstrip","Delayed",3
"5015","Gordon Downs Airport","Delayed",3
"5016","Goshen Municipal Airport","Delayed",3
"5017","Gostomel Airport","Delayed",3
"5018","Goulburn Airport","Delayed",3
"5019","Governor's Harbour Airport","Delayed",3
"5020","Goya Airport","Delayed",3
"5021","Graciosa Airport","Delayed",3
"5022","Gran Canaria Airport","Delayed",3
"5023","Grand Canyon Bar Ten Airstrip","Delayed",3
"5024","Grand Cess Airport","Delayed",3
"5025","Grand Geneva Resort Airport","Delayed",3
"5026","Grant Co Regional/Ogilvie Field","Delayed",3
"5027","Grant County International Airport","Delayed",3
"5028","Grants Pass Airport","Delayed",3
"5029","Granville Airport","Delayed",3
"5030","Grayling Airport","Delayed",3
"5031","Graz Airport","Delayed",3
"5032","Great Barrier Aerodrome","Delayed",3
"5033","Great Harbour Cay Airport","Delayed",3
"5034","Greater Moncton International Airport","Delayed",3
"5035","Greater Portsmouth Regional Airport","Delayed",3
"5036","Greenbrier Valley Airport","Delayed",3
"5037","Greenlee County Airport","Delayed",3
"5038","Greenway Sound Seaplane Base","Delayed",3
"5039","Gregory Downs Airport","Delayed",3
"5040","Grenchen Airport","Delayed",3
"5041","Grise Fiord Airport","Delayed",3
"5042","Gu-Lian Airport","Delayed",3
"5043","Guanghan Airport","Delayed",3
"5044","Guangyuan Airport","Delayed",3
"5045","Guarapari Airport","Delayed",3
"5046","Guarulhos - Governador André Franco Montoro International Airport","Delayed",3
"5047","Guasopa Airport","Delayed",3
"5048","Guaíra Airport","Delayed",3
"5049","Gujrat Airport","Delayed",3
"5050","Gulgubip Airport","Delayed",3
"5051","Gurue Airport","Delayed",3
"5052","Guymon Municipal Airport","Delayed",3
"5053","Gwa Airport","Delayed",3
"5054","Gwadar International Airport","Delayed",3
"5055","Gällivare Airport","Delayed",3
"5056","H H Coffield Regional Airport","Delayed",3
"5057","Ha'il Airport","Delayed",3
"5058","Habi Airport","Delayed",3
"5059","Hagfors Airport","Delayed",3
"5060","Halifax / Stanfield International Airport","Delayed",3
"5061","Haliwen Airport","Delayed",3
"5062","Halmstad Airport","Delayed",3
"5063","Hamilton Airport","Delayed",3
"5064","Hangzhou Xiaoshan International Airport","Delayed",3
"5065","Hardy-Anders Field / Natchez-Adams County Airport","Delayed",3
"5066","Harry Clever Field","Delayed",3
"5067","Hartsfield Jackson Atlanta International Airport","Delayed",3
"5068","Hartsville Regional Airport","Delayed",3
"5069","Hastings Municipal Airport","Delayed",3
"5070","Hatbox Field","Delayed",3
"5071","Hatchet Lake Airport","Delayed",3
"5072","Hato Corozal Airport","Delayed",3
"5073","Havre City County Airport","Delayed",3
"5074","Havre St Pierre Airport","Delayed",3
"5075","Hayfields Airport","Delayed",3
"5076","Hazrat Shahjalal International Airport","Delayed",3
"5077","Headingly Airport","Delayed",3
"5078","Hearst René Fontaine Municipal Airport","Delayed",3
"5079","Hector International Airport","Delayed",3
"5080","Heihe Airport","Delayed",3
"5081","Helmuth Baungarten Airport","Delayed",3
"5082","Helsinki Malmi Airport","Delayed",3
"5083","Hemavan Airport","Delayed",3
"5084","Hengchun Airport","Delayed",3
"5085","Henri Coandă International Airport","Delayed",3
"5086","Henry Tift Myers Airport","Delayed",3
"5087","Herendeen Bay Airport","Delayed",3
"5088","Heringsdorf Airport","Delayed",3
"5089","Hermiston Municipal Airport","Delayed",3
"5090","Hewanorra International Airport","Delayed",3
"5091","Heydar Aliyev International Airport","Delayed",3
"5092","High Prairie Airport","Delayed",3
"5093","Higuerote Airport","Delayed",3
"5094","Hihifo Airport","Delayed",3
"5095","Hilton Head Airport","Delayed",3
"5096","Hingurakgoda Air Force Base","Delayed",3
"5097","Hobart Regional Airport","Delayed",3
"5098","Hof-Plauen Airport","Delayed",3
"5099","Hooker Creek Airport","Delayed",3
"5100","Horsham Airport","Delayed",3
"5101","Hotan Airport","Delayed",3
"5102","Hotel Transamérica Airport","Delayed",3
"5103","Houari Boumediene Airport","Delayed",3
"5104","Houghton County Memorial Airport","Delayed",3
"5105","Hoy/Longhope Airfield","Delayed",3
"5106","Hpa-N Airport","Delayed",3
"5107","Hudiksvall Airport","Delayed",3
"5108","Humberside Airport","Delayed",3
"5109","Humberto Ghizzo Bortoluzzi Regional Airport","Delayed",3
"5110","Hunt Field","Delayed",3
"5111","Hurghada International Airport","Delayed",3
"5112","Husum-Schwesing Airport","Delayed",3
"5113","Ialibu Airport","Delayed",3
"5114","Ibadan Airport","Delayed",3
"5115","Ibiza Airport","Delayed",3
"5116","Idaho Falls Regional Airport","Delayed",3
"5117","Iffley Airport","Delayed",3
"5118","Ifuru Airport","Delayed",3
"5119","Igaliku Heliport","Delayed",3
"5120","Igarka Airport","Delayed",3
"5121","Igloolik Airport","Delayed",3
"5122","Ignace Municipal Airport","Delayed",3
"5123","Ignacio Agramonte International Airport","Delayed",3
"5124","Ignatyevo Airport","Delayed",3
"5125","Iguatu Airport","Delayed",3
"5126","Ihosy Airport","Delayed",3
"5127","Ilam Airport","Delayed",3
"5128","Ilimanaq Heliport","Delayed",3
"5129","Illinois Valley Regional Airport-Walter A Duncan Field","Delayed",3
"5130","Iloilo International Airport","Delayed",3
"5131","Ilorin International Airport","Delayed",3
"5132","Ilu Airport","Delayed",3
"5133","Imam Khomeini International Airport","Delayed",3
"5134","Impfondo Airport","Delayed",3
"5135","Imphal Airport","Delayed",3
"5136","Imsık Airport","Delayed",3
"5137","Inagua Airport","Delayed",3
"5138","Inca Manco Capac International Airport","Delayed",3
"5139","Incheon International Airport","Delayed",3
"5140","Indigo Bay Lodge Airport","Delayed",3
"5141","Industrial Airpark","Delayed",3
"5142","Ine Airport","Delayed",3
"5143","Inhambane Airport","Delayed",3
"5144","Injune Airport","Delayed",3
"5145","Iokea Airport","Delayed",3
"5146","Iosco County Airport","Delayed",3
"5147","Ipil Airport","Delayed",3
"5148","Irecê Airport","Delayed",3
"5149","Ishurdi Airport","Delayed",3
"5150","Iskandar Airport","Delayed",3
"5151","Island Lake Airport","Delayed",3
"5152","Issyk-Kul International Airport","Delayed",3
"5153","Itabuna Airport","Delayed",3
"5154","Itapetinga Airport","Delayed",3
"5155","Itaqui Airport","Delayed",3
"5156","Ituberá Airport","Delayed",3
"5157","Iturup Airport","Delayed",3
"5158","Ivano-Frankivsk International Airport","Delayed",3
"5159","Ixtapa Zihuatanejo International Airport","Delayed",3
"5160","Izumo Airport","Delayed",3
"5161","Jabalpur Airport","Delayed",3
"5162","Jack Edwards Airport","Delayed",3
"5163","Jackpot Airport/Hayden Field","Delayed",3
"5164","Jackson Hole Airport","Delayed",3
"5165","Jacmel Airport","Delayed",3
"5166","Jagdalpur Airport","Delayed",3
"5167","Jamestown Regional Airport","Delayed",3
"5168","Janakpur Airport","Delayed",3
"5169","Jaqué Airport","Delayed",3
"5170","Jardines Del Rey Airport","Delayed",3
"5171","Jebel Ali Seaplane Base","Delayed",3
"5172","Jeh Airport","Delayed",3
"5173","Jenpeg Airport","Delayed",3
"5174","Jerusalem Airport","Delayed",3
"5175","Jeypore Airport","Delayed",3
"5176","Jiamusi Airport","Delayed",3
"5177","Jinchuan Airport","Delayed",3
"5178","Jining Qufu Airport","Delayed",3
"5179","Jiuhuashan Airport","Delayed",3
"5180","John A. Osborne Airport","Delayed",3
"5181","John F Kennedy International Airport","Delayed",3
"5182","Johnston Atoll Airport","Delayed",3
"5183","Joliet Regional Airport","Delayed",3
"5184","Jonesboro Municipal Airport","Delayed",3
"5185","Jorge Chávez International Airport","Delayed",3
"5186","Jorge Wilsterman International Airport","Delayed",3
"5187","Jose De San Martin Airport","Delayed",3
"5188","José Martí International Airport","Delayed",3
"5189","João Durval Carneiro Airport","Delayed",3
"5190","João Simões Lopes Neto International Airport","Delayed",3
"5191","Juan H White Airport","Delayed",3
"5192","Juan Pablo Pérez Alfonso Airport","Delayed",3
"5193","Juan Santamaria International Airport","Delayed",3
"5194","Jubail Airport","Delayed",3
"5195","Julia Creek Airport","Delayed",3
"5196","Jumla Airport","Delayed",3
"5197","Juvenal Loureiro Cardoso Airport","Delayed",3
"5198","Juwata Airport","Delayed",3
"5199","Juína Airport","Delayed",3
"5200","Jwaneng Airport","Delayed",3
"5201","Jérémie Airport","Delayed",3
"5202","Kadena Air Base","Delayed",3
"5203","Kaghau Airport","Delayed",3
"5204","Kahului Airport","Delayed",3
"5205","Kaikoura Airport","Delayed",3
"5206","Kaili Airport","Delayed",3
"5207","Kaintiba Airport","Delayed",3
"5208","Kairuku Airport","Delayed",3
"5209","Kalat Airport","Delayed",3
"5210","Kalaupapa Airport","Delayed",3
"5211","Kalibo International Airport","Delayed",3
"5212","Kalskag Airport","Delayed",3
"5213","Kamaran Downs Airport","Delayed",3
"5214","Kamur Airport","Delayed",3
"5215","Kanas Airport","Delayed",3
"5216","Kangding Airport","Delayed",3
"5217","Kangiqsualujjuaq (Georges River) Airport","Delayed",3
"5218","Kangra Airport","Delayed",3
"5219","Kanti Airport","Delayed",3
"5220","Kaohsiung International Airport","Delayed",3
"5221","Kapanga Airport","Delayed",3
"5222","Karato Airport","Delayed",3
"5223","Karluk Airport","Delayed",3
"5224","Karluk Lake Seaplane Base","Delayed",3
"5225","Karonga Airport","Delayed",3
"5226","Karpathos Airport","Delayed",3
"5227","Karumba Airport","Delayed",3
"5228","Kasaan Seaplane Base","Delayed",3
"5229","Kasama Airport","Delayed",3
"5230","Kasba Lake Airport","Delayed",3
"5231","Kasenga Airport","Delayed",3
"5232","Kasonombe Airport","Delayed",3
"5233","Kastelorizo Airport","Delayed",3
"5234","Kato Airport","Delayed",3
"5235","Katukurunda Air Force Base","Delayed",3
"5236","Kayseri Erkilet Airport","Delayed",3
"5237","Kazan International Airport","Delayed",3
"5238","Kazi Nazrul Islam Airport","Delayed",3
"5239","Kaédi Airport","Delayed",3
"5240","Kearney Regional Airport","Delayed",3
"5241","Kegelman AF Aux Field","Delayed",3
"5242","Keglsugl Airport","Delayed",3
"5243","Kemmerer Municipal Airport","Delayed",3
"5244","Keningau Airport","Delayed",3
"5245","Kenmore Air Harbor Seaplane Base","Delayed",3
"5246","Kenosha Regional Airport","Delayed",3
"5247","Keokuk Municipal Airport","Delayed",3
"5248","Ketchikan International Airport","Delayed",3
"5249","Khabarovsk-Novy Airport","Delayed",3
"5250","Khan Jahan Ali Airport","Delayed",3
"5251","Kharkiv International Airport","Delayed",3
"5252","Khashm El Girba Airport","Delayed",3
"5253","Khatanga Airport","Delayed",3
"5254","Khatgal Airport","Delayed",3
"5255","Khost Airport","Delayed",3
"5256","Khwai River Lodge Airport","Delayed",3
"5257","Kiev Zhuliany International Airport","Delayed",3
"5258","Kiffa Airport","Delayed",3
"5259","Kikinonda Airport","Delayed",3
"5260","Kikwit Airport","Delayed",3
"5261","Kilwa Masoko Airport","Delayed",3
"5262","Kimbe Airport","Delayed",3
"5263","Kimberley Downs Airport","Delayed",3
"5264","Kincardine Municipal Airport","Delayed",3
"5265","Kindu Airport","Delayed",3
"5266","King Abdulaziz Air Base","Delayed",3
"5267","King Cove Airport","Delayed",3
"5268","King Hussein Air College","Delayed",3
"5269","King Island Airport","Delayed",3
"5270","King Khaled Air Base","Delayed",3
"5271","King Khaled International Airport","Delayed",3
"5272","King Salmon Airport","Delayed",3
"5273","King Shaka International Airport","Delayed",3
"5274","Kipnuk Airport","Delayed",3
"5275","Kirawira B Aerodrome","Delayed",3
"5276","Kirensk Airport","Delayed",3
"5277","Kirovograd Airport","Delayed",3
"5278","Kirovsk-Apatity Airport","Delayed",3
"5279","Kiruna Airport","Delayed",3
"5280","Kishangarh Airport","Delayed",3
"5281","Kitkatla Seaplane Base","Delayed",3
"5282","Kiwai Airport","Delayed",3
"5283","Klokovo Airfield","Delayed",3
"5284","Kompiam Airport","Delayed",3
"5285","Konawaruk Airport","Delayed",3
"5286","Konduz Airport","Delayed",3
"5287","Kongolo Airport","Delayed",3
"5288","Kopiago Airport","Delayed",3
"5289","Koumala Airport","Delayed",3
"5290","Kowanyama Airport","Delayed",3
"5291","Koyukuk Airport","Delayed",3
"5292","Krabi Airport","Delayed",3
"5293","Kristiansand Airport","Delayed",3
"5294","Kualanamu International Airport","Delayed",3
"5295","Kudat Airport","Delayed",3
"5296","Kulgera Airport","Delayed",3
"5297","Kunsan Air Base","Delayed",3
"5298","Kuwait International Airport","Delayed",3
"5299","Kédougou Airport","Delayed",3
"5300","Kópasker Airport","Delayed",3
"5301","La Abraq Airport","Delayed",3
"5302","La Baule-Escoublac Airport","Delayed",3
"5303","La Coloma Airport","Delayed",3
"5304","La Crosse Municipal Airport","Delayed",3
"5305","La Désirade Airport","Delayed",3
"5306","La Guaira Airport","Delayed",3
"5307","La Guardia Airport","Delayed",3
"5308","La Güera Airport","Delayed",3
"5309","La Isabela International Airport","Delayed",3
